ac_code,part_no,booth_category,target_contacts,contacts_done,last_contact_date,flag_form6_filed
601,1,B,120,34,2026-04-13,False
601,2,B,78,33,2026-04-14,False
601,3,B,101,22,2026-04-13,False
601,4,B,85,38,2026-04-13,False
601,5,B,110,51,2026-04-19,False
601,6,B,119,33,2026-04-15,False
601,7,B,98,31,2026-04-21,False
601,8,B,118,6,2026-04-15,False
601,9,B,102,31,2026-04-17,False
601,11,B,88,31,2026-04-21,False
601,12,B,111,18,2026-04-16,False
601,13,B,102,17,2026-04-17,False
601,14,B,77,20,2026-04-16,False
601,15,B,112,10,2026-04-20,False
601,16,B,107,28,2026-04-20,False
601,17,B,106,8,2026-04-15,False
601,18,B,118,17,2026-04-16,False
601,19,B,95,4,2026-04-19,False
601,21,B,92,10,2026-04-12,False
601,22,B,105,50,2026-04-17,False
601,23,B,91,23,2026-04-12,False
601,24,B,118,53,2026-04-19,False
601,25,B,106,4,2026-04-14,False
601,26,B,93,17,2026-04-13,False
601,27,B,113,6,2026-04-18,False
601,28,B,96,28,2026-04-12,False
601,30,B,81,39,2026-04-19,False
601,32,B,91,0,2026-04-18,False
601,33,B,100,45,2026-04-14,False
601,35,B,83,44,2026-04-21,False
601,36,B,90,20,2026-04-18,False
601,37,B,102,16,2026-04-15,False
601,38,B,100,7,2026-04-19,False
601,39,B,82,41,2026-04-21,False
601,40,B,79,20,2026-04-20,False
601,41,B,79,20,2026-04-16,False
601,42,B,99,18,2026-04-15,False
601,43,B,94,21,2026-04-17,False
601,45,B,99,19,2026-04-19,False
601,47,B,105,52,2026-04-21,False
601,48,B,91,18,2026-04-17,False
601,49,B,73,15,2026-04-20,False
601,50,B,95,20,2026-04-15,False
601,51,B,111,30,2026-04-20,False
601,52,B,84,1,2026-04-16,False
601,54,B,83,6,2026-04-15,False
601,55,B,81,36,2026-04-21,False
601,56,B,76,33,2026-04-17,False
601,57,B,93,22,2026-04-17,False
601,59,B,111,47,2026-04-20,False
601,60,B,98,52,2026-04-17,False
601,61,B,74,17,2026-04-13,False
601,62,B,77,0,2026-04-13,False
601,63,B,99,12,2026-04-12,False
601,64,B,102,39,2026-04-14,False
601,65,B,92,15,2026-04-14,False
601,66,B,115,51,2026-04-14,False
601,67,B,77,23,2026-04-16,False
601,68,B,88,16,2026-04-12,False
601,69,B,117,46,2026-04-15,False
601,70,B,118,59,2026-04-20,False
601,72,B,104,20,2026-04-18,False
601,73,B,112,46,2026-04-18,False
601,75,B,93,23,2026-04-19,False
601,77,B,114,31,2026-04-20,False
601,78,B,87,32,2026-04-16,False
601,79,B,99,45,2026-04-19,False
601,80,B,93,49,2026-04-19,False
601,81,B,116,52,2026-04-20,False
601,82,B,80,17,2026-04-18,False
601,83,B,98,22,2026-04-14,False
601,84,B,95,5,2026-04-19,False
601,85,B,108,11,2026-04-12,False
601,86,B,76,24,2026-04-19,False
601,87,B,115,55,2026-04-19,False
601,88,B,119,39,2026-04-13,False
601,89,B,84,12,2026-04-16,False
601,90,B,72,10,2026-04-16,False
601,91,B,80,40,2026-04-16,False
601,92,B,103,15,2026-04-19,False
601,93,B,82,18,2026-04-18,False
601,94,B,74,36,2026-04-17,False
601,95,B,97,45,2026-04-21,False
601,96,B,109,30,2026-04-16,False
601,97,B,110,8,2026-04-17,False
601,98,B,109,56,2026-04-15,False
601,99,B,96,29,2026-04-17,False
601,100,B,82,39,2026-04-14,False
601,101,B,90,11,2026-04-15,False
601,103,B,77,8,2026-04-15,False
601,104,B,91,12,2026-04-19,False
601,106,B,74,25,2026-04-16,False
601,107,B,86,1,2026-04-14,False
601,108,B,100,13,2026-04-15,False
601,110,B,95,32,2026-04-17,False
601,111,B,119,45,2026-04-12,False
601,112,B,118,3,2026-04-19,False
601,113,B,107,16,2026-04-19,False
601,114,B,106,35,2026-04-21,False
601,115,B,75,9,2026-04-17,False
601,116,B,111,53,2026-04-13,False
601,117,B,104,20,2026-04-16,False
601,118,B,77,24,2026-04-17,False
601,119,B,84,28,2026-04-13,False
601,120,B,99,49,2026-04-15,False
601,122,B,87,46,2026-04-21,False
601,123,B,97,37,2026-04-19,False
601,124,B,115,5,2026-04-21,False
601,125,B,122,54,2026-04-12,False
601,126,B,119,14,2026-04-14,False
601,127,B,75,17,2026-04-19,False
601,129,B,102,5,2026-04-18,False
601,130,B,110,19,2026-04-13,False
601,131,B,90,35,2026-04-20,False
601,132,B,100,11,2026-04-19,False
601,134,B,118,3,2026-04-14,False
601,135,B,74,2,2026-04-21,False
601,136,B,75,6,2026-04-13,False
601,137,B,105,43,2026-04-20,False
601,139,B,79,21,2026-04-17,False
601,140,B,80,34,2026-04-12,False
601,141,B,113,5,2026-04-16,False
601,142,B,84,26,2026-04-19,False
601,143,B,98,49,2026-04-12,False
601,144,B,81,31,2026-04-21,False
601,145,B,82,7,2026-04-17,False
601,146,B,81,31,2026-04-19,False
601,147,B,116,45,2026-04-19,False
601,148,B,105,4,2026-04-17,False
601,149,B,93,27,2026-04-13,False
601,150,B,114,8,2026-04-13,False
601,151,B,102,14,2026-04-14,False
601,152,B,120,24,2026-04-21,False
601,153,B,121,20,2026-04-13,False
601,154,B,93,38,2026-04-18,False
601,155,B,118,27,2026-04-15,False
601,156,B,122,44,2026-04-18,False
601,157,B,96,14,2026-04-18,False
601,158,B,78,32,2026-04-20,False
601,159,B,87,39,2026-04-20,False
601,160,B,123,4,2026-04-15,False
601,161,B,111,7,2026-04-20,False
601,162,B,116,24,2026-04-15,False
601,163,B,79,33,2026-04-16,False
601,164,B,116,48,2026-04-19,False
601,165,B,89,31,2026-04-19,False
601,166,B,116,5,2026-04-18,False
601,167,B,121,38,2026-04-17,False
601,168,B,80,23,2026-04-18,False
601,169,B,111,23,2026-04-19,False
601,170,B,121,27,2026-04-19,False
601,171,B,101,51,2026-04-16,False
601,172,B,122,37,2026-04-18,False
601,173,B,117,13,2026-04-14,False
601,174,B,76,18,2026-04-13,False
601,175,B,91,27,2026-04-14,False
601,176,B,115,17,2026-04-15,False
601,177,B,80,2,2026-04-13,False
601,178,B,123,59,2026-04-14,False
601,179,B,118,26,2026-04-13,False
601,181,B,96,36,2026-04-21,False
601,182,B,83,29,2026-04-19,False
601,183,B,101,37,2026-04-15,False
601,184,B,81,39,2026-04-19,False
601,185,B,77,8,2026-04-20,False
601,186,B,106,32,2026-04-16,False
601,187,B,77,37,2026-04-13,False
601,188,B,93,50,2026-04-12,False
601,189,B,82,31,2026-04-21,False
601,190,B,87,4,2026-04-19,False
601,191,B,88,3,2026-04-20,False
601,192,B,122,24,2026-04-15,False
601,193,B,89,36,2026-04-12,False
601,194,B,92,7,2026-04-16,False
601,195,B,85,4,2026-04-12,False
601,196,B,97,36,2026-04-14,False
601,197,B,87,6,2026-04-13,False
601,198,B,74,9,2026-04-18,False
601,199,B,114,54,2026-04-17,False
601,200,B,85,0,2026-04-15,False
601,202,B,72,33,2026-04-18,False
601,203,B,80,28,2026-04-14,False
601,204,B,72,2,2026-04-15,False
601,205,B,88,24,2026-04-18,False
601,206,B,87,42,2026-04-17,False
602,1,B,92,5,2026-04-16,False
602,2,B,90,7,2026-04-14,False
602,3,B,96,25,2026-04-19,False
602,4,B,118,39,2026-04-19,False
602,5,B,83,23,2026-04-14,False
602,6,B,74,19,2026-04-15,False
602,7,B,122,8,2026-04-14,False
602,8,B,87,23,2026-04-20,False
602,9,B,74,14,2026-04-17,False
602,10,B,88,16,2026-04-19,False
602,11,B,113,5,2026-04-20,False
602,12,B,88,27,2026-04-15,False
602,13,B,105,27,2026-04-14,False
602,14,B,76,38,2026-04-16,False
602,15,B,95,46,2026-04-19,False
602,16,B,108,13,2026-04-19,False
602,17,B,84,15,2026-04-13,False
602,18,B,87,27,2026-04-21,False
602,19,B,97,45,2026-04-21,False
602,21,B,74,34,2026-04-16,False
602,23,B,75,0,2026-04-20,False
602,24,B,76,17,2026-04-19,False
602,25,B,116,25,2026-04-14,False
602,26,B,116,31,2026-04-13,False
602,27,B,83,15,2026-04-21,False
602,28,B,82,28,2026-04-14,False
602,29,B,112,60,2026-04-17,False
602,30,B,98,21,2026-04-20,False
602,31,B,82,32,2026-04-15,False
602,32,B,97,49,2026-04-16,False
602,33,B,102,12,2026-04-15,False
602,34,B,74,8,2026-04-16,False
602,35,B,83,40,2026-04-14,False
602,36,B,82,43,2026-04-12,False
602,38,B,107,50,2026-04-20,False
602,40,B,101,25,2026-04-17,False
602,42,B,99,14,2026-04-19,False
602,43,B,123,23,2026-04-16,False
602,44,B,122,47,2026-04-20,False
602,45,B,117,7,2026-04-15,False
602,46,B,87,27,2026-04-13,False
602,47,B,119,30,2026-04-12,False
602,48,B,119,38,2026-04-14,False
602,49,B,82,4,2026-04-14,False
602,50,B,112,56,2026-04-15,False
602,51,B,86,11,2026-04-19,False
602,52,B,87,39,2026-04-21,False
602,53,B,112,5,2026-04-19,False
602,54,B,82,10,2026-04-12,False
602,55,B,84,7,2026-04-14,False
602,56,B,98,23,2026-04-13,False
602,57,B,103,18,2026-04-16,False
602,59,B,100,19,2026-04-12,False
602,60,B,92,14,2026-04-14,False
602,61,B,96,45,2026-04-13,False
602,62,B,85,17,2026-04-19,False
602,63,B,121,30,2026-04-12,False
602,64,B,91,28,2026-04-19,False
602,65,B,75,4,2026-04-19,False
602,66,B,117,60,2026-04-18,False
602,68,B,75,33,2026-04-17,False
602,69,B,89,29,2026-04-18,False
602,71,B,84,32,2026-04-20,False
602,72,B,79,13,2026-04-18,False
602,73,B,122,18,2026-04-16,False
602,74,B,80,14,2026-04-20,False
602,75,B,110,53,2026-04-17,False
602,76,B,86,14,2026-04-17,False
602,77,B,107,23,2026-04-16,False
602,78,B,86,40,2026-04-19,False
602,79,B,73,1,2026-04-13,False
602,81,B,85,3,2026-04-15,False
602,82,B,100,2,2026-04-19,False
602,83,B,87,29,2026-04-18,False
602,84,B,84,40,2026-04-13,False
602,85,B,89,32,2026-04-17,False
602,87,B,75,28,2026-04-13,False
602,89,B,88,29,2026-04-14,False
602,90,B,96,48,2026-04-20,False
602,91,B,77,25,2026-04-15,False
602,92,B,93,6,2026-04-12,False
602,93,B,83,19,2026-04-16,False
602,94,B,105,17,2026-04-21,False
602,96,B,116,34,2026-04-19,False
602,97,B,108,5,2026-04-19,False
602,98,B,110,43,2026-04-20,False
602,99,B,105,16,2026-04-21,False
602,100,B,82,39,2026-04-20,False
602,101,B,90,34,2026-04-14,False
602,102,B,98,26,2026-04-18,False
602,103,B,122,5,2026-04-12,False
602,105,B,92,26,2026-04-17,False
602,106,B,98,37,2026-04-18,False
602,107,B,94,17,2026-04-21,False
602,109,B,72,31,2026-04-15,False
602,110,B,106,34,2026-04-19,False
602,111,B,75,25,2026-04-20,False
602,112,B,94,33,2026-04-20,False
602,113,B,90,27,2026-04-19,False
602,114,B,106,43,2026-04-17,False
602,115,B,105,38,2026-04-20,False
602,116,B,86,43,2026-04-13,False
602,117,B,73,7,2026-04-17,False
602,118,B,88,25,2026-04-13,False
602,119,B,120,33,2026-04-21,False
602,120,B,80,3,2026-04-20,False
602,121,B,100,28,2026-04-15,False
602,122,B,84,43,2026-04-17,False
602,123,B,78,37,2026-04-15,False
602,124,B,78,9,2026-04-13,False
602,125,B,91,25,2026-04-18,False
602,126,B,112,15,2026-04-17,False
602,127,B,112,40,2026-04-16,False
602,129,B,86,35,2026-04-17,False
602,130,B,79,30,2026-04-21,False
